hau_000945|A Kasar kamaru akwai tarin Fulanin da basa jin hausa.
hau_000946|Central mosque babban masallaci ne a garin Abuja.
hau_000947|An fi jin daɗin ruwan Agbokim a lokacin damina.
hau_000948|Kasuwar dawanau da ke jihar Kano itace mafi girman kasuwar abinci a Najeriya.
hau_000949|Wadatau tafi kowa a gidansu murna da baban su ya tafi aikin hajjin bana.
hau_000950|Babagana Umara Zulum na taimakawa mutanen da suke a karkashinsa sosai.
hau_000951|Gwauran dutse katan dutse ne a Kano da yake da sanannen tarihi
hau_000952|Daga federal secteria kuwa tafiya zata cigaba ne har zuwa round about na baban gwari.
hau_000953|Idan kaje gidan makama a Kano zakaga kayan tarihi da yawa.
hau_000954|Olayemi Cardoso shi ne gwamnan babban bankin Najeriya (CBN).
hau_000955|Daga zungero zai dawo titin airport road, yaciga da tafiya har zuwa bankin CBN dake Kano.
hau_000956|Kafinka shiga garin Abuja idan katafi daga Zariya zaka ga katon dusten Zuma Rock.
hau_000957|Lekki wuri me da ake zuwa dan ahuta a Kuma shakata a jihar legas.
hau_000958|Olumo Rock: wani kakkarfan babban abin tarihi ne dake tsakiyar Abeokuta.
hau_000959|Jamhuriyar Benin wani yanki ne da ke karkashin daular Benin mai karfi da ke can a arewacin yankin Delta.
hau_000960|Yankari Game Reserve da ke cikin garin Bauchi a Arewacin Najeriya shi ne mafi arzikin namun daji a kasar nan.
hau_000961|Gwamna Dikko Umaru yana kokari sosai wajen ganin ya yaki masu garkuwa da mutane a jihar katsina.
hau_001011|Bana a Yankari zamuyi shakatawar mu.
hau_001012|Me yasa kanawa suka fi saka Jar hula?
hau_001013|A watan Mayu bana za'a dauki azumi.
hau_001014|Daga ranar Alhamis na rufe karbar aikin kowa.
hau_001015|Zan iya samun dinki na kafin ranar Talata?
hau_001016|Wannan hular ranar maulidi zan saka ta.
hau_001017|Damu za'a fara sallar gani a wannan karon.
hau_001018|Ranar Juma'a jirgin su Kalid zai tashi.
hau_001019|Zaka iya bani aron farar hular ka?
hau_001020|A garin mu ana yin wasan dodo duk shekara.
hau_001021|Mantau ya fi kowa sanin yadda ake Iyo a ruwa.
hau_001022|Limamin garin mu baya yawo babu hula.
hau_001023|Gidan Dan Hausa sukaje nemo wani tarihi.
hau_001024|Majalisar Dinkin Duniya ta bada doka akan dumamar yanayi.
hau_001025|Kungiyar Abba zama Daram (AZD) tayi tarin ta ne a yau.
hau_001026|Dambu kadai ake sayarwa a cikin wannan ma'aikatar.
hau_001027|Shugaba Tinubu ya karbi mulki a watan Satumba.
hau_001028|Sahabbai sun kasance mabiya addinin Musulunci.
hau_001029|A ranar laraba aka sallame mu daga asibiti.
hau_001030|Kungiyar Kwadago ta NLC tayi barazanar tafiya yajin aiki a makon gobe.
hau_001031|Nabila ta taba cin Danwake? Eh Nabila tana son Danwake.
hau_001032|Ma'aikatar sha da Fataucin miyagun Kwayoyi ta kama wasu mutane da ake zargin su da sa hannun su dumu-dumu.
hau_001033|Shanuwa mai launin baki da fari.
hau_001034|Korama a cikin jeji dauke da ruwa a cikin ta.
hau_001088|Bakin kare yana buga kwallo.
hau_001089|Keke mai launin baki.
hau_001090|Tumatir mai launin ja tsutsa ta bullo a cikin sa.
hau_001091|Wadancan sune dabobi na farko da suka fara zuwa wajan.
hau_001092|Uku a raba sau takwas sau takwas amsar itace uku.
hau_001093|Littatafai guda shida daya kan daya.
hau_001094|Watan junairu shine wata na farko a jerin watanni.
hau_001095|Adamawa garine Mai tsaunikan Kamar Tsaunin Mambila.
hau_001096|Gona da Shukoki koraye bayan ta akwai dutse.
hau_001097|Taraba garine Mai kasar noma Mai kyau.
hau_001098|Rukunin likitoci sune suka zo na biyu a gasar.
hau_001099|Yarinyar da tazo na biyu a gasar kawata ce.
hau_001100|Dari sau daya a raba sau hudu amsar itace ashirin da biyar.
hau_001101|Wadan can sune Taurari na farko da suka fito a cikin hasken rana
hau_001102|Wannan shi ne dutse na farko kuma mai tsayin gaske .
hau_001103|Kofunan shayi masu launi daban daban guda hudu a jere.
hau_001104|Tamanin a rabawa mutum biyar amsar itace talatin da biyu.
hau_001105|Uwa da uba da dansu a tsakiya dauke da launin baki.
hau_001106|Tufa mai launin kore guda daya da kuma rabi a gefan ta.
hau_001107|Yan'uwa na ne suka zo na daya a gasar.
hau_001108|Maciji a jikin reshe mara ganye ya fasa kai.
hau_001109|Na goge kayana kala hudu sai kuma na wanke wasu kala hudu jiya.
hau_001110|Goma sau goma ya zama dari.
hau_001111|Butar shayi mai launin baki da fari.
hau_001112|Miliyan daya a raba sau goma amsar itace dubu dari.
hau_001113|Dari da ashirin a rabawa mutum hudu amsar itace casa'in
hau_001114|Kaduna, cibiyar ilimi wanda a tarihi da anan shuwagabanin Arewa suke da zama.
hau_001115|Hasashen masana ya bayyana cewa a talata rana za'a samu bisa maki Ashirin.
hau_001116|Dubu dari sau daya a raba sau biyar amsar itace dubu ashirin.
hau_001117|An ci kwallayen uku da wasan da akayi yau kuma nice nazo na uku.
hau_001118|Na bawa kawata jaka guda biyu kuma sannan na bawa kanwata takalmi guda biyu.
hau_001119|Na bar wayoyi guda uku a mota  kuma duka wayoyin guda biyu ba nawa bane.
hau_001120|Hasashen masana ya bayyana cewa a yau Laraba washewar sararin samaniya da gajimare za'a samu bisa maki sha biyu.
hau_001121|Na sayi alewa guda biyar a hanya kuma wadannan alawowi guda biyar duka na Shayne su.
hau_001122|Daya a raba sau biyu a tara da daya a raba sau shida amsar itace biyu a raba sau uku.
hau_001123|Da'irorori guda bakwai dauke da kaloli daban daban.
hau_001124|Nassarawa gari ne na mutane masu son zaman lafiya, sun shahara da noma da kiwo.
hau_001125|Hasashen masana ya bayyana cewa a laraba yau yanayin zai kasance na rana bisa maki ashirin da hudu.
hau_001126|Sadara ta farko tana nuna cewa, dukkan mutane daidai suke ba Wanda yafi Wani Mutuntakar su daya take, haramune nuna banbanci ko wariyar launin fata.
hau_001127|Tsuntsaye guda uku suna shawagi a sama a gefe kuma akwai fure mai launin kore da ja
hau_001130|Lokacin yana da tsawo sosai kuma shine na farko da yake kawo ruwa tsawon lokaci
hau_001131|Hasashen masana ya nuna cewa a yau Laraba garin zai kasance ne na  gajimare bisa maki takwas.
hau_001170|Yanzu rana ta fara fitowa.
hau_001171|Kwallo ta fada cikin komar kifi
hau_001172|Butar shayi hade da murfin ta.
hau_001173|Saniya baka da rodin fari tana tsaye.
hau_001174|A cikin korayen Tufa biyu na yagi rabin guda daya.
hau_001175|Bakin Kare yana wasa da kwallo.
hau_001176|An dora shukar a kan taga
hau_001177|Lema mai kala hudu da bakar marika
hau_001178|Fure ya fito a jikin shuka.
hau_001179|Saniya baka da rodin fari a bayan bishiya tana cin ciyawa
hau_001180|Yaron yana buga kwallo.
hau_001181|Farin tauraro a cikin da'ira mai zagaye.
hau_001182|Lemon fata guda biyu da wani rabi a gabansu
hau_001183|Zuma guda uku sun tashi sama zasu ketare bishiyun nan guda uku.
hau_001184|Bakin keke babu kowa akai.
hau_001185|Ayaba guda uku a gaban bishiya ayaba
hau_001186|Farin wata ne yake haska kogin da tsakiyar dare.
hau_001187|Yalayen katika uku a cikin farar da'ira mai zagaye.
hau_001188|Daji mai hade da dogayen bishiyu a tsakanin tsaunika dayawa
hau_001189|Anyi mana gada ta tsallaka kogi da fitilu a gefe
hau_001190|Kofina hudu a jere, daya a gaban daya.
hau_001191|Salisu a kan kujera yana karanta jarida..
hau_001192|Korama ta ruwa a tsakanin tsaunika..
hau_001193|Doki yana gaban da'ira mai zagaye yana tsala gudu.
hau_001194|Shida a tara da bakwai zai bada sha uku
hau_001195|Jajayen Tumatura kwalli biyu a bayan Karas daya.
hau_001196|A rana gobe talata ne ake sa ran zai  yi
hau_001197|Da'ira mai zagaye da kalar shudi a cikin siffa mai mikakkun layuka uku.
hau_001198|Gobe Bello zai mayar da littattafai shida makarantar su
hau_001199|Goma sau goma shi ne dari daya
hau_001200|Siffa mai mikakkun layika uku a kan shudiyar da'ira mai zagaye.
hau_001201|Alamar mashi ta ratsa tsakiyar da'ira mai zagaye
hau_001202|Rabin dari daya shine hamsin.
hau_001203|Takwas sau tara shine zai baka saba'in da biyu.
hau_001204|Daya ka tara da biyu zai baka uku.
hau_001205|Idan ka rubanya sha biyu sau hudu zai bada arba'in da takwas.
hau_001206|Sha daya a tara da uku zai bada sha hudu.
hau_001207|Korayen da'ira masu zagaye guda hudu a cikin shudin dunkule suna zagayawa.
hau_001208|Yalayen katika uku a gefen da'ira mai zagaye biyu da kalar shudi.
hau_001209|Bakwai sau takwas shine hamsin da shida.
hau_001210|Kwatar ashirin zai baka biyar.
hau_001211|Daya bisa uku sau sittin zai bada ashirin.
hau_001212|Biyu bisa biyar sau tamanin shine zai bada talatin da biyu.
hau_001213|Yayin da a birnin Chicago ake saka ran samun iska sama ba tare da sanyi mai tsanani ba.
hau_001214|A ranar juma'a ake sa ran yin sanyin da yafi ko wacce rana da aka gani bisa matakin Celsius biyar.
hau_001215|Za'a zuga ruwan sama kamar da bakin kwarya daga karfe shida na yamma zuwa karfe tara na dare a yau dinnan.
hau_001216|A tara ashirin, talatin da arba'in sau daya bisa biyar sha takwas kenan.
hau_001240|Venus na gaba axs
hau_001241|Daya bisa biyu a hada da daya a bisa shida shi ne biyu bisa uku
hau_001242|Madu ne babban da a gidan su Sabo kanin Saratu
hau_001243|Tuwon dawa ya fi na masara amfani a jikin mutum
hau_001244|Da wake ake yin ƙosai da safe domin karawa.
hau_001245|Furar gero ta fi ta dawa tsada.
hau_001246|Uku a tara takwas sau takwas amsar ta zama uku
hau_001247|Bana waken suya ya yi ɗan karen tsada.
hau_001248|To ku kuna noman wake ne? Muna noma shi sosai kuwa.
hau_001249|Shinkafa ta yi tsada a Najeriya
hau_001250|Garba baya son raini ko kaɗan
hau_001251|Noman dauro akwai riba in mutum ya yi sa a da gona mai taki.
hau_001252|Dubu ashirin ne daya bisa miliyan daya
hau_001253|Bayan watan Agusta babu watan da ake samun ruwan sama kamar Yuli a Najeriya
hau_001254|Mansur babban abokin mahaifin Ashraf ne
hau_001255|Haidar ne danta na fari hakurinsa ne ya sa yazo na daya makarantar boko
hau_001256|Wace ƙasa Najeriya ke makwabtaka da ita a Arewa maso Gabas? Najeriya na makwabtaka da ƙasar Chadi a Arewa maso Gabas.
hau_001257|Aisha da Auwal sun jima suna soyayya
hau_001258|Ƙungiyar ƙwallon ƙafa ta duniya FIFA tana ƙoƙari wurin haɗa kan matasa.
hau_001259|Obudu Wani burtali ne da aka ƙayata a Jihar Kuros Ribas
hau_001260|Babu wani abinci da zaka ci da safe ya gamsar da kai kamar taliya da kifi.
hau_001261|Good Ebele Johnathan ya sha fama da ƴan ta'adda a lokacin mulkinsa a Najeriya.
hau_001262|Umaru Musa Ƴar'adua shine shugaban da ya sauke farashin man fetur a lokacin mulkinsa.
hau_001263|Yanzu dai an koma shan Lemu da safe a Loko
hau_001264|Muhammadu Buhari ya mulki Najeriya sau biyu. A matsayin soja kuma a matsayin shugaban siyasa.
hau_001265|A wace Jiha Gamborun Gala ya ke? A Jihar Borno Gamborun Gala yake.
hau_001266|Akwai ƴan Najeriya da yawa a ƙasar Sudan. Wasu ma duk sun saje sun zama larabawa.
hau_001267|Duk karfin zaki da aka yi tsere kare ne yazo na daya
hau_001268|Da me ake yin ƙosai ne a garinku? Da wake ake yi.
hau_001269|Matar abokina ta zama kwararriyar likitar jinya ita ce ta hudu tsaye a gefan shugban kasar Mali
hau_001270|Minjibir wani gari ne a Jihar Kano dake da farin jini sakamakon wani wurin shaƙatawa dake garin.
hau_001271|Rijiyar Kusugu itace rijiyar da Bayajidda ya kashe maciji a cikinta a Daura.
hau_001272|Kungiyar kwallon kafa ta Manu tazo na uku a gasar yayin da Kungiyar Lawi tazo ta daya yayin da Kungiyar Sawaba suka zo na biyu
hau_001273|Gidan su ne na hudu daga bayan dogon tsaunin da ya raba unguwar Kanawa da Sabon Garin Gandu
hau_001274|Bana an samu amfani a gonaki uku da ke baya  dogon rafin  gidansu Dan'ilu
hau_001275|Ƙungiyar Ɗalibai ta Najeriya MSSN ta bada tallafi ga mabuƙata gabatowar watan Azumin Ramadan.
hau_001276|Idan da Ƙungiya Ƙwadago ta Najeriya NLC da gaske ta ke yi da an samu sauƙin abubbuwa.
hau_001277|Wane mawaƙi ne kotu ta dakatar daga yin waƙa har sai an sake zama a Arewacin Najeriya? Ado Isa Gwanja ne
hau_001278|Bola Ahmed Tinubu ne ya cire tallafin man fetur a ranar da aka rantsar da shi a matsayin shugaban Najeriya tun kafin ya shiga ofishinsa
hau_001279|Mileniyon pak ( ko Millennium Park a turance) wani wurin shaƙatawa ne a Babban Birnin Tarayyar Najeriya a Abuja.
hau_001282|Ahmad mutum ne mai basira.
hau_001283|Waɗanda suka yi mulkin Najeriya tun dawowar dimokuraɗiyya a 1999 sun haɗa da Olusegun Obasanjo, Umaru Musa Ƴar'adua, Goodluck Ebele Johnathan, Muhammadu Buhari da kuma Bola Ahmed Tinubu.
hau_001285|Wace ƙasa ce ke makwabtaka da Najeriya ta Arewa? Ƙasar Nijar ce ke makwabtaka da Najeriya ta Arewa.
hau_001286|Hubbaren Shehu Usmanu, shi ne ƙabarin shehu Usmanu a Jihar Sokoto. A can aka binne shi, mutane na zuwa wurin domin ziyartar makwancin na Shehu.
hau_001287|Gandun daji da ake kira da Yankari yana Jihar Bauchi ne, duk wanda ya je jihar yana sha'awar ya kai ziyara wannan gandun daji mai tarihi.
hau_001289|Ƙungiyar Zawarawa ta Najeriya ƘZW Reshen Jihar Kano sun yi zanga-zanga kan wariya da ake nuna musu.
hau_001324|Za mu sha kunun dawa yau.
hau_001325|Soyayyen dankali nafi so nidai.
hau_001326|Alkubus din ya yi dadi sosai.
hau_001327|Waina da miya abincin bahaushe ne.
hau_001328|A ranar juma'a ne ake gudanar da sallar juma'a a.
hau_001329|Kema kina San kaya jajaye?
hau_001330|Ranar talata anyi jarabawar kuwa?
hau_001331|Daya ga watan junairu ne ake shiga sabuwar shekara.
hau_001332|Babammu ya kaimu yawo lokacin da akai hutun ranar ma'aikata.
hau_001333|Ranar Asabar za'a haska saban fim a gidan kallon sinima da ke Kano.
hau_001334|A duk ranar maulidi mukan yi kwalliya mu saka sabon kaya.
hau_001335|Daliban dake daukar darasi a ranar litinin sunfi maida hankali sosai.
hau_001336|Muna murna da zagayowar ranar yancin Kai a Najeriya.
hau_001337|Hukumar Kula da Sufurin Jiragen Sama ta Najeriya ta fara horar da sabbin ma'aikatan ta.
hau_001338|Alamar akwati da kalar roɗi-roɗi guda huɗu a tsakiya
hau_001339|A watan Maris muke sa ran fara azumin watan Ramadana.
hau_001340|Daga ganin wannan mutumin dan ƙwallon ƙafa ne yake wasa
hau_001341|A ranar da muka shiga sabuwar shekara mun Sha yawo saboda ana hutun sabuwar shekara.
hau_001342|Wata ya yi haske a tsakiyar dare.
hau_001343|Hukumar Kare haqqin Dan Adam ta kasa NHRC ta hana cin zarafin yaya mata.
hau_001344|A ranar kirismeti mabiya addinin kirista na zuwa choci su gabatar da addu'o'i.
hau_001345|Ana gudanar da hutun bikin ranar dambe ne bayan ranar Kirsimeti..
hau_001346|Daji a cikin wani tsibiri da ɗan karamin kududdufi.
hau_001347|Ranar litinin ma baza muje makaranta ba saboda malamin mu yace ana hutun Easter Monday.
hau_001348|Hoton wani tsauni mai dogayen itatuwa
hau_001349|Fulawa mai launin shudi da alamar ɗorawa da kore
hau_001350|Da alama an zura ƙwallo a raga mai launin fari yayin da ƙwallo ke ɗauke da baƙi da fari
hau_001351|Kalar ɗorawa mai alamar faifai uku da alamar kwabo mai kalar bula
hau_001352|A ranar babbar salla ne ake yin yanka walau saniya ko rago ko abinda ya samu Dan samun lada.
hau_001353|Alamar da'ira wato (circle) ta shiga kusa da alama mai ƙusurwa uku wato (triangle)
hau_001354|Wannan za a iya cewa hanyar wucewa ce da kuma gada a samanta ga wasu fitulu masu launin ɗorawa
hau_001355|Abin da nake iya gani a nan shi ne alamar da'ira launin shuɗi mai haske da alamar tauraro mai launin fari a tsakiya
hau_001356|Wani mutum sanye da wando mai kalar ɗorawa yana karanta jarida a saman kujera.
hau_001357|Hukumar hana sha da fataucin miyagun kwayoyi NDLEA ta hana safarar miyagun kwayoyi a kasar nan.
hau_001358|Alamar da'ira mai launi shuɗi guda ɗaya a tsakiyar alamun jirgin leda guda biyu masu launin ɗorawa
hau_001359|Wane abinci akafi ci a garimmu da daddare? Ansa- Yan garimmu sunfi so suci Tuwo miyar kuka da daddare?
hau_001360|A nan ga wasu Baƙaƙen alamun kusurwa uku guda biyu da alamar da'ira mai ruwan kasa guda daya a tsakiya
hau_001361|Akwai alamar faifai uku da kalar zinare cikin farin fenti amma kuma da'ira ta zagaye su
hau_001362|Alama mai kusurwa huɗu cikin launin (purple) a turance guda uku a tsakiya dauke da wasu alamar mashi guda uku
hau_001363|Alamar dake nuna cewa a yi sashin hagu mai kalar ɗorawa a tsakiyar daira mai launin ruwan  (purple) a turance
hau_001364|An ɗora alama mai kusurwa uku  mai alamar shudi  akan alamar da'ira mai kalar shudi
hau_001407|‘Yan Nijar sun iya haɗa shayin gargajiya.
hau_001408|Kullum sai Ishaq ya karya da Koko da ƙosai.
hau_001409|Sun ce mu huta duk ranar Alhamis ne?
hau_001410|Musa yana son cin tuwo da daddare.
hau_001411|Yana saka farin kaya kullum ko sai sai ranar Juma’a kaɗai?
hau_001412|Kana zuwa aiki duk ranar Lahadi ne?
hau_001413|Sakwara da miyar ganye na sa Yusuf santi.
hau_001414|Ana iya samu wasu na’ukan abincin gargajiya a Gambiya.
hau_001415|Kwanaki nawa ne a cikin watan Fabrairu na shekarar 2024?
hau_001416|Gidan adana namun daji na Yankari Game Reserve yana jihar Bauchi.
hau_001417|Gwamnatin Najeriya tana ware Ranar samun ‘yanci don kowa ya huta.
hau_001418|Matar ta sa koriyar riga da hijab ne?
hau_001419|Gwamnatin Nigeria zata bada hutun aiki har sau uku a watan Disamba?
hau_001420|Gurasa ta kasance abincin Kanawa.
hau_001421|Gefan tekun Bar Beach a jihar Lagos ya kasance wajen hutun baƙi.
hau_001422|Ana iya samun wasu ‘yan Kasuwar Najeriya a Kamaru.
hau_001423|Gwamnatin Najeriya tana bada hutun ranar Mauludi don kowa ya huta.
hau_001424|Yahaya yana sha’awar shan kunun tsaminiya lokacin azumi.
hau_001425|‘Yan gudun hijira na shiga Cadi don neman masauki.
hau_001426|Tuwan dawa ya sa Hussaini komawa gida da wuri.
hau_001427|Juma’ar da zata yi kyau daga Laraba ake gane ta ne?
hau_001428|A lokacin hutun ƙaramar Sallah na Eid-al-Fitr jama’a na ziyartar ‘yan uwansu.
hau_001429|Amina tana son ziyara zuwa Zariya don ta ci doya.
hau_001430|Ana zuwa masallacin Juma’a ranar Juma’a?
hau_001431|Da gaske a watan Maris za a fara azumin watan Ramadan na shekarar 2024?
hau_001432|Alale ya kusa da dahuwa don Binta ta ci.
hau_001433|Katangar Queen Amina Walls ta kasance ganuwa a fadar Masarautar Zazzau.
hau_001434|Me ya sa ma’aikata ke tsoron ranar Litinin ne?
hau_001435|Hukumar Zaɓen Najeriya, INEC, ta gargaɗi masu aikin sa ido kan yadda zaɓukan ƙasar
hau_001436|Wurin shaƙatawa na Obudu Mountain yana jihar Cross River inda jihar ke samun kuɗin shiga daga baƙi.
hau_001437|Ganuwar katangar birnin Kano da ake kira da Kano City Wall ta kai nisan kilomita 14.
hau_001438|Hukumar ƙwallon ƙafa Ta Najeriya NFF na Shirin canza sabon kocin ‘yan was an Najeriya.
hau_001439|Aminu yana son cin Ndalye kullum.
hau_001440|Ranar Ma’aikata ta kasance wacce ake bayar da hutun wannan rana.
hau_001441|Ta kasance ranar hutun sabuwar shekara wacce ake yi a duk Najeriya.
hau_001442|Gidan adana namun daji na Gashaka Gumti a Jihar Taraba yana ƙayatarwa.
hau_001443|Muhammadu Buhari ya mulkin Najeriya sau biyu lokacin mulkin soja da mulkin Demokuraɗiyyar.
hau_001444|Tudun Idanre Hills ya kasance wajen buɗe ido da ke Jihar Ondo.
hau_001445|Gidan tarihi na Makama Museum a Kano yana ɗauke kayan tarihin gargajiya na Jihar.
hau_001446|A duk ranar Asabar ake cin kasuwar garin?
hau_001447|Kamfanin Dillancin Labarai NAN ya wallafa sabon rahoton zanga-zangar lumana da wasu ‘yan Nigeria zasu gudanar a Abuja.
hau_001449|Hutun Ranar Kirsimeti ana yi a duk 25 ga Disamba don mabiya addinin Kirista su huta su yi ibada.
hau_001491|Ƙasar Nijar tana kusa da Nijeriya kusan iyakarsu ɗaya.
hau_001492|Jamila ta zuba mai da yaji a ɗanwaken ta cinye.
